relative_path,category,size_bytes,sha256,format,sample_count,pipeline_usage,pkl_top_keys,pkl_shapes,pkl_dtypes,notes
data/raw/extracted/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-UuX1xuaiiE/1.mp4,attachment1_video,2032933,d5bbda38fcec15817d2b87bab5dcc559d6d425f7d28a82e6c32d13f14b48650c,mp4,1,primary_pipeline,,,,Attachment 1 original video: -UuX1xuaiiE/1.mp4
data/raw/extracted/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-UuX1xuaiiE/3.mp4,attachment1_video,1424269,eddb408f25bdc13e6de2fb74caeed709cb7a8f00640e7897135330437f66a2aa,mp4,1,primary_pipeline,,,,Attachment 1 original video: -UuX1xuaiiE/3.mp4
data/raw/extracted/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-UuX1xuaiiE/6.mp4,attachment1_video,1662602,f0131ac00e44410fbd32c547a0d421c2791172434fc0203bb969abe14a530532,mp4,1,primary_pipeline,,,,Attachment 1 original video: -UuX1xuaiiE/6.mp4
data/raw/extracted/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-uywlfIYOS8/4.mp4,attachment1_video,557194,fde46f5222cf5cfec7af9c93214c972ce2d686b0bf9c90a291021601968986f9,mp4,1,primary_pipeline,,,,Attachment 1 original video: -uywlfIYOS8/4.mp4
data/raw/extracted/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-vxjVxOeScU/4.mp4,attachment1_video,431202,00282df9a314394f19d616d561bd1916d1d30dca4c814dfb43630ca164f4c719,mp4,1,primary_pipeline,,,,Attachment 1 original video: -vxjVxOeScU/4.mp4
data/raw/extracted/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-wMB_hJL-3o/7.mp4,attachment1_video,264692,04a73d73fd150b07edab8e652fd14c9cb4a0f6e017ea97b17e8146e377b9fae7,mp4,1,primary_pipeline,,,,Attachment 1 original video: -wMB_hJL-3o/7.mp4
data/raw/extracted/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-wny0OAz3g8/0.mp4,attachment1_video,458092,1cc21b4432e2f4b592284ee40558a18acc7d208019117aebdb2f6a1b67ea198d,mp4,1,primary_pipeline,,,,Attachment 1 original video: -wny0OAz3g8/0.mp4
data/raw/extracted/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-wny0OAz3g8/1.mp4,attachment1_video,1001717,c5535859f129ce04da5f5b5104d02d4168057b9d947a5349d423278ad4f3d8e8,mp4,1,primary_pipeline,,,,Attachment 1 original video: -wny0OAz3g8/1.mp4
data/raw/extracted/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-wny0OAz3g8/2.mp4,attachment1_video,1365442,1825fb37db2e914fb616cd80aebd613afd873eecb7edd4d0b53158bfda0e522a,mp4,1,primary_pipeline,,,,Attachment 1 original video: -wny0OAz3g8/2.mp4
data/raw/extracted/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-wny0OAz3g8/3.mp4,attachment1_video,1314050,ea917c506bc9fa39460f2b722f7c416f646312bb17cd74baa618905b54837bce,mp4,1,primary_pipeline,,,,Attachment 1 original video: -wny0OAz3g8/3.mp4
data/raw/extracted/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-wny0OAz3g8/5.mp4,attachment1_video,1349104,6c6a8a4cba654b25190ab1793bfae81c3d2159ecd6cbc02d3fcbd598543acce0,mp4,1,primary_pipeline,,,,Attachment 1 original video: -wny0OAz3g8/5.mp4
data/raw/extracted/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-wny0OAz3g8/7.mp4,attachment1_video,1016813,cbf9cac1048ce191aef781d0c4563eb97f9f3ddd52eb1f9551fa78d31d70e7cd,mp4,1,primary_pipeline,,,,Attachment 1 original video: -wny0OAz3g8/7.mp4
data/raw/extracted/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-wny0OAz3g8/9.mp4,attachment1_video,1322886,b76f70fe783ee76bf1b637137226c98e67d13a6b15ec725894175b36cd76a136,mp4,1,primary_pipeline,,,,Attachment 1 original video: -wny0OAz3g8/9.mp4
data/raw/extracted/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-yRb-Jum7EQ/1.mp4,attachment1_video,5017520,2f16da1baa8660e5bfc608f5237cdd59725d16e57a19bc02c4556cd2c7129a46,mp4,1,primary_pipeline,,,,Attachment 1 original video: -yRb-Jum7EQ/1.mp4
data/raw/extracted/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-yRb-Jum7EQ/5.mp4,attachment1_video,1599984,6d6145293cf84d1fc8324dfa8d39465e2d7fc07affb67ff68deeabf6e3c410d9,mp4,1,primary_pipeline,,,,Attachment 1 original video: -yRb-Jum7EQ/5.mp4
data/raw/extracted/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-yRb-Jum7EQ/6.mp4,attachment1_video,1779127,b51eb9ad06de804934cb6a315de591ba9ff7f8aa71bffff7f8001ab29945d989,mp4,1,primary_pipeline,,,,Attachment 1 original video: -yRb-Jum7EQ/6.mp4
data/raw/extracted/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/label-100.xlsx,attachment1_metadata,19776,827334f782b1f242c84ad944a657bc7f7c63643f71ae9c977811a3eecdd3ab33,xlsx,100,primary_pipeline,,,,Attachment 1 video annotations (sheet 'label' and '修改说明')
data/raw/extracted/E题数据/附件2-数据集特征文件/aligned_50.pkl,attachment2_standard,993842861,66e867aa74bc70a844e806e5571e371c9abb4a35f9e2887ce9b4d97ff2cb8fcd,pkl,4850,primary_pipeline,"train,valid,test","train.raw_text:[3395];train.audio:[3395, 50, 74];train.vision:[3395, 50, 35];train.id:len=3395;train.text_bert:[3395, 3, 50];train.classification_labels:[3395];train.regression_labels:[3395];train.text:[3395, 50, 768];valid.raw_text:[728];valid.audio:[728, 50, 74];valid.vision:[728, 50, 35];valid.id:len=728",train.raw_text:<U1662;train.audio:float64;train.vision:float64;train.id:list;train.text_bert:int64;train.classification_labels:float64;train.regression_labels:float64;train.text:float32;valid.raw_text:<U1570;valid.audio:float64;valid.vision:float64;valid.id:list,CMU-MOSEI standardized aligned 50-step features (train/valid/test)
data/raw/extracted/E题数据/附件2-数据集特征文件/label.xlsx,attachment2_standard,423826,0d6351ace01a2edee8861b21b2893c82d916d2a3e8b69d3b4f832ca841349875,xlsx,4850,reference_metadata,,,,Attachment 2 label table
data/raw/extracted/E题数据/附件2-数据集特征文件/unaligned_50.pkl,attachment2_standard,2897003035,77eda14a06be9749a96c52ae45470c7cffcfa7219011eae391d231a0664c3762,pkl,4850,not_used_in_primary_pipeline,"train,valid,test","train.raw_text:[3395];train.audio:[3395, 500, 74];train.vision:[3395, 500, 35];train.id:len=3395;train.text_bert:[3395, 3, 50];train.classification_labels:[3395];train.regression_labels:[3395];train.text:[3395, 50, 768];train.audio_lengths:len=3395;train.vision_lengths:len=3395;valid.raw_text:[728];valid.audio:[728, 500, 74]",train.raw_text:<U1662;train.audio:float64;train.vision:float64;train.id:list;train.text_bert:int64;train.classification_labels:float64;train.regression_labels:float64;train.text:float32;train.audio_lengths:list;train.vision_lengths:list;valid.raw_text:<U1570;valid.audio:float64,CMU-MOSEI unaligned features (500 steps audio/vision); project strictly uses aligned_50
data/raw/extracted/E题数据/附件3-模态缺失特征样本/对齐版本/附件3_01.pkl,attachment3_missing_aligned,50942,b45b89a7eea55278abb130d44a6ee21128df5aa3239e68c968f9ac7743cfa0ea,pkl,1,primary_pipeline,test,"test.text_bert:[1, 3, 50];test.vision:[1, 50, 35];test.audio:[1, 50, 74]",test.text_bert:float32;test.vision:float32;test.audio:float32,Attachment 3 missing modality aligned test sample: 附件3_01.pkl
data/raw/extracted/E题数据/附件3-模态缺失特征样本/对齐版本/附件3_02.pkl,attachment3_missing_aligned,50942,6a628897c4b8c5e94e37f23bce680aad500fa8545414234f3564a58577c1023b,pkl,1,primary_pipeline,test,"test.text_bert:[1, 3, 50];test.vision:[1, 50, 35];test.audio:[1, 50, 74]",test.text_bert:float32;test.vision:float32;test.audio:float32,Attachment 3 missing modality aligned test sample: 附件3_02.pkl
data/raw/extracted/E题数据/附件3-模态缺失特征样本/对齐版本/附件3_03.pkl,attachment3_missing_aligned,50942,52bb6e11f4bba301e1bd90916dc9ad3a0d2d0885fec4598e3e737e2c4d100b6f,pkl,1,primary_pipeline,test,"test.text_bert:[1, 3, 50];test.vision:[1, 50, 35];test.audio:[1, 50, 74]",test.text_bert:float32;test.vision:float32;test.audio:float32,Attachment 3 missing modality aligned test sample: 附件3_03.pkl
data/raw/extracted/E题数据/附件3-模态缺失特征样本/对齐版本/附件3_04.pkl,attachment3_missing_aligned,50942,ee1f4781ee7b7bc37e71a13e4bc53eedc8327d96a69c246964d0e84a8aa99f72,pkl,1,primary_pipeline,test,"test.text_bert:[1, 3, 50];test.vision:[1, 50, 35];test.audio:[1, 50, 74]",test.text_bert:float32;test.vision:float32;test.audio:float32,Attachment 3 missing modality aligned test sample: 附件3_04.pkl
data/raw/extracted/E题数据/附件3-模态缺失特征样本/对齐版本/附件3_05.pkl,attachment3_missing_aligned,50942,9f8e5bae8488d8ee1576b1686864b7d8fc9970cfa720758fb040b9293b7e3619,pkl,1,primary_pipeline,test,"test.text_bert:[1, 3, 50];test.vision:[1, 50, 35];test.audio:[1, 50, 74]",test.text_bert:float32;test.vision:float32;test.audio:float32,Attachment 3 missing modality aligned test sample: 附件3_05.pkl
data/raw/extracted/E题数据/附件3-模态缺失特征样本/对齐版本/附件3_06.pkl,attachment3_missing_aligned,50942,9e973621f141b1af24fc3686ac329a10b66ba2b84d18c21918e86bf0429f790d,pkl,1,primary_pipeline,test,"test.text_bert:[1, 3, 50];test.vision:[1, 50, 35];test.audio:[1, 50, 74]",test.text_bert:float32;test.vision:float32;test.audio:float32,Attachment 3 missing modality aligned test sample: 附件3_06.pkl
data/raw/extracted/E题数据/附件3-模态缺失特征样本/对齐版本/附件3_07.pkl,attachment3_missing_aligned,50942,62dd394e23c80af2898e039d7eb6f47556d747887331fa2853dad72e13bb223b,pkl,1,primary_pipeline,test,"test.text_bert:[1, 3, 50];test.vision:[1, 50, 35];test.audio:[1, 50, 74]",test.text_bert:float32;test.vision:float32;test.audio:float32,Attachment 3 missing modality aligned test sample: 附件3_07.pkl
data/raw/extracted/E题数据/附件3-模态缺失特征样本/对齐版本/附件3_08.pkl,attachment3_missing_aligned,50942,e668faea97f9a338051c19ee66383df799b2e461d6d079df8c5f92b32bd6437e,pkl,1,primary_pipeline,test,"test.text_bert:[1, 3, 50];test.vision:[1, 50, 35];test.audio:[1, 50, 74]",test.text_bert:float32;test.vision:float32;test.audio:float32,Attachment 3 missing modality aligned test sample: 附件3_08.pkl
data/raw/extracted/E题数据/附件3-模态缺失特征样本/对齐版本/附件3_09.pkl,attachment3_missing_aligned,50942,ef57769eaa05f53a7d588948d565876356898658d9945202058ca763e53748b2,pkl,1,primary_pipeline,test,"test.text_bert:[1, 3, 50];test.vision:[1, 50, 35];test.audio:[1, 50, 74]",test.text_bert:float32;test.vision:float32;test.audio:float32,Attachment 3 missing modality aligned test sample: 附件3_09.pkl
data/raw/extracted/E题数据/附件3-模态缺失特征样本/对齐版本/附件3_10.pkl,attachment3_missing_aligned,50942,7c87d84d69e0e68b9252c9839747558d07a91fd2d079a9a0850683d0d197241e,pkl,1,primary_pipeline,test,"test.text_bert:[1, 3, 50];test.vision:[1, 50, 35];test.audio:[1, 50, 74]",test.text_bert:float32;test.vision:float32;test.audio:float32,Attachment 3 missing modality aligned test sample: 附件3_10.pkl
data/raw/extracted/E题数据/附件3-模态缺失特征样本/对齐版本/附件3_11.pkl,attachment3_missing_aligned,50942,10e9d5443cecf2de9170deaa56995de0cf9c52580a74cd334de8fea0e4a735f2,pkl,1,primary_pipeline,test,"test.text_bert:[1, 3, 50];test.vision:[1, 50, 35];test.audio:[1, 50, 74]",test.text_bert:float32;test.vision:float32;test.audio:float32,Attachment 3 missing modality aligned test sample: 附件3_11.pkl
data/raw/extracted/E题数据/附件3-模态缺失特征样本/对齐版本/附件3_12.pkl,attachment3_missing_aligned,50942,d0342f4931a05e40fb0a3220010f1ac801a2f06d123bc4d9a7dc5355794347ba,pkl,1,primary_pipeline,test,"test.text_bert:[1, 3, 50];test.vision:[1, 50, 35];test.audio:[1, 50, 74]",test.text_bert:float32;test.vision:float32;test.audio:float32,Attachment 3 missing modality aligned test sample: 附件3_12.pkl
data/raw/extracted/E题数据/附件3-模态缺失特征样本/对齐版本/附件3_13.pkl,attachment3_missing_aligned,50942,9e2144ab4385636b259d9e358c7e511be5242c89340f894473317b7757f218b7,pkl,1,primary_pipeline,test,"test.text_bert:[1, 3, 50];test.vision:[1, 50, 35];test.audio:[1, 50, 74]",test.text_bert:float32;test.vision:float32;test.audio:float32,Attachment 3 missing modality aligned test sample: 附件3_13.pkl
data/raw/extracted/E题数据/附件3-模态缺失特征样本/对齐版本/附件3_14.pkl,attachment3_missing_aligned,50942,f6d45e8fa882062f70fd48ee1f7584b0a75ea0ed1c85a9eb218684e954dc1b82,pkl,1,primary_pipeline,test,"test.text_bert:[1, 3, 50];test.vision:[1, 50, 35];test.audio:[1, 50, 74]",test.text_bert:float32;test.vision:float32;test.audio:float32,Attachment 3 missing modality aligned test sample: 附件3_14.pkl
data/raw/extracted/E题数据/附件3-模态缺失特征样本/对齐版本/附件3_15.pkl,attachment3_missing_aligned,50942,263b960d4d66b25a3db447fb7a16aee7b7d735e8bee3fe55c7869ad3103bf9d4,pkl,1,primary_pipeline,test,"test.text_bert:[1, 3, 50];test.vision:[1, 50, 35];test.audio:[1, 50, 74]",test.text_bert:float32;test.vision:float32;test.audio:float32,Attachment 3 missing modality aligned test sample: 附件3_15.pkl
data/raw/extracted/E题数据/附件3-模态缺失特征样本/对齐版本/附件3_16.pkl,attachment3_missing_aligned,50942,df8b4c881e3fc971d532988bbd161d8d9bf8c5d16c3e7a559bb7a4045e96547f,pkl,1,primary_pipeline,test,"test.text_bert:[1, 3, 50];test.vision:[1, 50, 35];test.audio:[1, 50, 74]",test.text_bert:float32;test.vision:float32;test.audio:float32,Attachment 3 missing modality aligned test sample: 附件3_16.pkl
data/raw/extracted/E题数据/附件3-模态缺失特征样本/对齐版本/附件3_17.pkl,attachment3_missing_aligned,50942,b6c64a55fb8050cb9fda15b0245df8f16b20d2a25d9368485dd1229e213fdba5,pkl,1,primary_pipeline,test,"test.text_bert:[1, 3, 50];test.vision:[1, 50, 35];test.audio:[1, 50, 74]",test.text_bert:float32;test.vision:float32;test.audio:float32,Attachment 3 missing modality aligned test sample: 附件3_17.pkl
data/raw/extracted/E题数据/附件3-模态缺失特征样本/对齐版本/附件3_18.pkl,attachment3_missing_aligned,50942,dc8eb37586b93bdd4debe895041275fdabb94c3392bde667b4e0ccdc6429fab1,pkl,1,primary_pipeline,test,"test.text_bert:[1, 3, 50];test.vision:[1, 50, 35];test.audio:[1, 50, 74]",test.text_bert:float32;test.vision:float32;test.audio:float32,Attachment 3 missing modality aligned test sample: 附件3_18.pkl
data/raw/extracted/E题数据/附件3-模态缺失特征样本/对齐版本/附件3_19.pkl,attachment3_missing_aligned,50942,d3a912bc3c70b60c1021babc521f28a6a34f9e916c164ad0191182e587c2385a,pkl,1,primary_pipeline,test,"test.text_bert:[1, 3, 50];test.vision:[1, 50, 35];test.audio:[1, 50, 74]",test.text_bert:float32;test.vision:float32;test.audio:float32,Attachment 3 missing modality aligned test sample: 附件3_19.pkl
data/raw/extracted/E题数据/附件3-模态缺失特征样本/对齐版本/附件3_20.pkl,attachment3_missing_aligned,50942,bf24c7189bba3904e911dd452266078d8ff15768438a9069e6596ff73a4b925e,pkl,1,primary_pipeline,test,"test.text_bert:[1, 3, 50];test.vision:[1, 50, 35];test.audio:[1, 50, 74]",test.text_bert:float32;test.vision:float32;test.audio:float32,Attachment 3 missing modality aligned test sample: 附件3_20.pkl
data/raw/extracted/E题数据/附件3-模态缺失特征样本/对齐版本/附件3_21.pkl,attachment3_missing_aligned,50942,c0605bd5757ff0c5dea345c96236ed7168ff976d37843572143efe11d6454600,pkl,1,primary_pipeline,test,"test.text_bert:[1, 3, 50];test.vision:[1, 50, 35];test.audio:[1, 50, 74]",test.text_bert:float32;test.vision:float32;test.audio:float32,Attachment 3 missing modality aligned test sample: 附件3_21.pkl
data/raw/extracted/E题数据/附件3-模态缺失特征样本/对齐版本/附件3_22.pkl,attachment3_missing_aligned,50942,6f9dc33f9d3e5680ee3a3b2b0c53b1bac51fb98f1d75375a2cb1224cd7bd4d43,pkl,1,primary_pipeline,test,"test.text_bert:[1, 3, 50];test.vision:[1, 50, 35];test.audio:[1, 50, 74]",test.text_bert:float32;test.vision:float32;test.audio:float32,Attachment 3 missing modality aligned test sample: 附件3_22.pkl
data/raw/extracted/E题数据/附件3-模态缺失特征样本/对齐版本/附件3_23.pkl,attachment3_missing_aligned,50942,5200bd05e2611777875eb1d88826bb56bb71dee4c708fec9d9f851222d243aae,pkl,1,primary_pipeline,test,"test.text_bert:[1, 3, 50];test.vision:[1, 50, 35];test.audio:[1, 50, 74]",test.text_bert:float32;test.vision:float32;test.audio:float32,Attachment 3 missing modality aligned test sample: 附件3_23.pkl
data/raw/extracted/E题数据/附件3-模态缺失特征样本/对齐版本/附件3_24.pkl,attachment3_missing_aligned,50942,76b1c126e2043f90afd5af00d51299bc8f5bf1bee8148f5ff904ccbeb931a5e5,pkl,1,primary_pipeline,test,"test.text_bert:[1, 3, 50];test.vision:[1, 50, 35];test.audio:[1, 50, 74]",test.text_bert:float32;test.vision:float32;test.audio:float32,Attachment 3 missing modality aligned test sample: 附件3_24.pkl
data/raw/extracted/E题数据/附件3-模态缺失特征样本/对齐版本/附件3_25.pkl,attachment3_missing_aligned,50942,88d52e2d0b0229ad6ec638e6e7463f6852f127ae9308fbee1cbc2405d8ebc4c8,pkl,1,primary_pipeline,test,"test.text_bert:[1, 3, 50];test.vision:[1, 50, 35];test.audio:[1, 50, 74]",test.text_bert:float32;test.vision:float32;test.audio:float32,Attachment 3 missing modality aligned test sample: 附件3_25.pkl
data/raw/extracted/E题数据/附件3-模态缺失特征样本/对齐版本/附件3_26.pkl,attachment3_missing_aligned,50942,e483daa1391987552f9ee7f21bffec918dd61267af36885a9ae3073813193234,pkl,1,primary_pipeline,test,"test.text_bert:[1, 3, 50];test.vision:[1, 50, 35];test.audio:[1, 50, 74]",test.text_bert:float32;test.vision:float32;test.audio:float32,Attachment 3 missing modality aligned test sample: 附件3_26.pkl
data/raw/extracted/E题数据/附件3-模态缺失特征样本/对齐版本/附件3_27.pkl,attachment3_missing_aligned,50942,27f16bbd4541196bb33f4caa36e038b2ff66fa72649f1b22f2328a5630de37ad,pkl,1,primary_pipeline,test,"test.text_bert:[1, 3, 50];test.vision:[1, 50, 35];test.audio:[1, 50, 74]",test.text_bert:float32;test.vision:float32;test.audio:float32,Attachment 3 missing modality aligned test sample: 附件3_27.pkl
data/raw/extracted/E题数据/附件3-模态缺失特征样本/对齐版本/附件3_28.pkl,attachment3_missing_aligned,50942,81def781fa8fa5aebb555631b59ce48ee71a10c9e4226f1a5b6d91a2078f8f32,pkl,1,primary_pipeline,test,"test.text_bert:[1, 3, 50];test.vision:[1, 50, 35];test.audio:[1, 50, 74]",test.text_bert:float32;test.vision:float32;test.audio:float32,Attachment 3 missing modality aligned test sample: 附件3_28.pkl
data/raw/extracted/E题数据/附件3-模态缺失特征样本/对齐版本/附件3_29.pkl,attachment3_missing_aligned,50942,8caf12e71117bd7334be12aba5af6322fb02a2397f8e2402e75391f4f9ef3686,pkl,1,primary_pipeline,test,"test.text_bert:[1, 3, 50];test.vision:[1, 50, 35];test.audio:[1, 50, 74]",test.text_bert:float32;test.vision:float32;test.audio:float32,Attachment 3 missing modality aligned test sample: 附件3_29.pkl
data/raw/extracted/E题数据/附件3-模态缺失特征样本/对齐版本/附件3_30.pkl,attachment3_missing_aligned,50942,a6b272abb5d083804b6902054d4180d55d3c1d5822c483967e70e6a9657546d3,pkl,1,primary_pipeline,test,"test.text_bert:[1, 3, 50];test.vision:[1, 50, 35];test.audio:[1, 50, 74]",test.text_bert:float32;test.vision:float32;test.audio:float32,Attachment 3 missing modality aligned test sample: 附件3_30.pkl
data/raw/extracted/E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_01.pkl,attachment3_missing_unaligned,494719,4a8cf3d22e80e29cbf042767fbd3b603b466e1f5e2adaaa2536e8a20df05778d,pkl,1,not_used_in_primary_pipeline,test,"test.raw_text:[1];test.vision:[1, 500, 35];test.audio:[1, 500, 74]",test.raw_text:<U1479;test.vision:float64;test.audio:float64,Attachment 3 unaligned sample: 附件3_未对齐版本_01.pkl (not used; project strictly uses aligned_50)
data/raw/extracted/E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_02.pkl,attachment3_missing_unaligned,494811,1c99664a44a42fffac167dfdaf21923d0acd402c210c3a8e61bea51bb3d0a9b6,pkl,1,not_used_in_primary_pipeline,test,"test.raw_text:[1];test.vision:[1, 500, 35];test.audio:[1, 500, 74]",test.raw_text:<U1479;test.vision:float64;test.audio:float64,Attachment 3 unaligned sample: 附件3_未对齐版本_02.pkl (not used; project strictly uses aligned_50)
data/raw/extracted/E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_03.pkl,attachment3_missing_unaligned,494833,463185831b192816b256b4feef74054632e697939fc51b39d7d1a16903b613d4,pkl,1,not_used_in_primary_pipeline,test,"test.raw_text:[1];test.vision:[1, 500, 35];test.audio:[1, 500, 74]",test.raw_text:<U1479;test.vision:float64;test.audio:float64,Attachment 3 unaligned sample: 附件3_未对齐版本_03.pkl (not used; project strictly uses aligned_50)
data/raw/extracted/E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_04.pkl,attachment3_missing_unaligned,494845,bcd6d1ddee46e9995806fa20132330f19c24472ae4150c561bb89ae1bcd2f235,pkl,1,not_used_in_primary_pipeline,test,"test.raw_text:[1];test.vision:[1, 500, 35];test.audio:[1, 500, 74]",test.raw_text:<U1479;test.vision:float64;test.audio:float64,Attachment 3 unaligned sample: 附件3_未对齐版本_04.pkl (not used; project strictly uses aligned_50)
data/raw/extracted/E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_05.pkl,attachment3_missing_unaligned,494750,509990f6bf3ad0a14092824273c2de31ad46e48950b2c028dcaabdf965e56f9e,pkl,1,not_used_in_primary_pipeline,test,"test.raw_text:[1];test.vision:[1, 500, 35];test.audio:[1, 500, 74]",test.raw_text:<U1479;test.vision:float64;test.audio:float64,Attachment 3 unaligned sample: 附件3_未对齐版本_05.pkl (not used; project strictly uses aligned_50)
data/raw/extracted/E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_06.pkl,attachment3_missing_unaligned,494787,90df7acd34f00150233fa56621bfc0f1adb61fe2a8deea9fa3715d9499d6e61f,pkl,1,not_used_in_primary_pipeline,test,"test.raw_text:[1];test.vision:[1, 500, 35];test.audio:[1, 500, 74]",test.raw_text:<U1479;test.vision:float64;test.audio:float64,Attachment 3 unaligned sample: 附件3_未对齐版本_06.pkl (not used; project strictly uses aligned_50)
data/raw/extracted/E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_07.pkl,attachment3_missing_unaligned,494802,775eac32a8fa8588e963640473f0d64d2c9753d034e0257adfa42959ffd23619,pkl,1,not_used_in_primary_pipeline,test,"test.raw_text:[1];test.vision:[1, 500, 35];test.audio:[1, 500, 74]",test.raw_text:<U1479;test.vision:float64;test.audio:float64,Attachment 3 unaligned sample: 附件3_未对齐版本_07.pkl (not used; project strictly uses aligned_50)
data/raw/extracted/E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_08.pkl,attachment3_missing_unaligned,494757,4d50aa2a374872732e5e53cc8d6c0ca2b16c95f142b78dc291ce4782036b0b25,pkl,1,not_used_in_primary_pipeline,test,"test.raw_text:[1];test.vision:[1, 500, 35];test.audio:[1, 500, 74]",test.raw_text:<U1479;test.vision:float64;test.audio:float64,Attachment 3 unaligned sample: 附件3_未对齐版本_08.pkl (not used; project strictly uses aligned_50)
data/raw/extracted/E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_09.pkl,attachment3_missing_unaligned,494758,868c890476dbb622e5bd8df2469f46ff5e6fb1c546a77d40f8acd45dab8315e8,pkl,1,not_used_in_primary_pipeline,test,"test.raw_text:[1];test.vision:[1, 500, 35];test.audio:[1, 500, 74]",test.raw_text:<U1479;test.vision:float64;test.audio:float64,Attachment 3 unaligned sample: 附件3_未对齐版本_09.pkl (not used; project strictly uses aligned_50)
data/raw/extracted/E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_10.pkl,attachment3_missing_unaligned,494729,585dcfdb4c3856538732dea7acc25600198308433e6ab4f26e97a2c939d081e6,pkl,1,not_used_in_primary_pipeline,test,"test.raw_text:[1];test.vision:[1, 500, 35];test.audio:[1, 500, 74]",test.raw_text:<U1479;test.vision:float64;test.audio:float64,Attachment 3 unaligned sample: 附件3_未对齐版本_10.pkl (not used; project strictly uses aligned_50)
data/raw/extracted/E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_11.pkl,attachment3_missing_unaligned,494748,ea43a1cb3d93841c2cfc063ffca804888fcd2341b59386ee26e4e05fceca665f,pkl,1,not_used_in_primary_pipeline,test,"test.raw_text:[1];test.vision:[1, 500, 35];test.audio:[1, 500, 74]",test.raw_text:<U1479;test.vision:float64;test.audio:float64,Attachment 3 unaligned sample: 附件3_未对齐版本_11.pkl (not used; project strictly uses aligned_50)
data/raw/extracted/E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_12.pkl,attachment3_missing_unaligned,494780,54db89460b17078acd4aa4683aa06982213deef1b94dfee3effe57f76980c1a9,pkl,1,not_used_in_primary_pipeline,test,"test.raw_text:[1];test.vision:[1, 500, 35];test.audio:[1, 500, 74]",test.raw_text:<U1479;test.vision:float64;test.audio:float64,Attachment 3 unaligned sample: 附件3_未对齐版本_12.pkl (not used; project strictly uses aligned_50)
data/raw/extracted/E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_13.pkl,attachment3_missing_unaligned,494789,f680fff053e4949dbef6e81739da54f961fa6b17642957cf8df536060c58e444,pkl,1,not_used_in_primary_pipeline,test,"test.raw_text:[1];test.vision:[1, 500, 35];test.audio:[1, 500, 74]",test.raw_text:<U1479;test.vision:float64;test.audio:float64,Attachment 3 unaligned sample: 附件3_未对齐版本_13.pkl (not used; project strictly uses aligned_50)
data/raw/extracted/E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_14.pkl,attachment3_missing_unaligned,494811,36c25a1251f1afce266098671a620a036c61148aa89e466c113f70ded1355f65,pkl,1,not_used_in_primary_pipeline,test,"test.raw_text:[1];test.vision:[1, 500, 35];test.audio:[1, 500, 74]",test.raw_text:<U1479;test.vision:float64;test.audio:float64,Attachment 3 unaligned sample: 附件3_未对齐版本_14.pkl (not used; project strictly uses aligned_50)
